,+/-,3PA,3PM,AST,BLK,DKPoints,DREB,FGA,FGM,FTA,FTM,MIN,OREB,PF,PTS,REB,STL,TO,game_id,player,position,team,id,away_team_losses,away_team_wins,date,home_team,home_team_losses,home_team_score,home_team_wins,visit_team,visit_team_score
1886,-21.0,2.0,0.0,3.0,2.0,19.5,4.0,7.0,0.0,6.0,4.0,30.0,2.0,3.0,4.0,6.0,0.0,1.0,400828080.0,Jerami Grant, SF,Philadelphia 76ers,400828080,14,0,2015-11-21,Miami Heat,4,96,8,Philadelphia 76ers,91
1887,2.0,0.0,0.0,1.0,3.0,37.25,9.0,20.0,8.0,0.0,0.0,34.0,2.0,2.0,16.0,11.0,0.0,3.0,400828080.0,Jahlil Okafor, C,Philadelphia 76ers,400828080,14,0,2015-11-21,Miami Heat,4,96,8,Philadelphia 76ers,91
1888,-19.0,1.0,0.0,5.0,0.0,21.25,3.0,6.0,3.0,0.0,0.0,30.0,2.0,4.0,6.0,5.0,2.0,5.0,400828080.0,T.J. McConnell, PG,Philadelphia 76ers,400828080,14,0,2015-11-21,Miami Heat,4,96,8,Philadelphia 76ers,91
1889,-11.0,7.0,2.0,2.0,1.0,15.25,1.0,8.0,3.0,0.0,0.0,25.0,0.0,1.0,8.0,1.0,0.0,0.0,400828080.0,Nik Stauskas, SG,Philadelphia 76ers,400828080,14,0,2015-11-21,Miami Heat,4,96,8,Philadelphia 76ers,91
1890,9.0,6.0,3.0,0.0,1.0,35.5,6.0,11.0,6.0,7.0,6.0,32.0,0.0,5.0,21.0,6.0,2.0,1.0,400828080.0,Robert Covington, SF,Philadelphia 76ers,400828080,14,0,2015-11-21,Miami Heat,4,96,8,Philadelphia 76ers,91
1891,8.0,12.0,5.0,2.0,0.0,28.5,0.0,17.0,7.0,3.0,3.0,28.0,0.0,2.0,22.0,0.0,1.0,2.0,400828080.0,Isaiah Canaan, PG,Philadelphia 76ers,400828080,14,0,2015-11-21,Miami Heat,4,96,8,Philadelphia 76ers,91
1892,12.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,4.0,4.0,10.0,0.0,3.0,4.0,2.0,0.0,1.0,400828080.0,JaKarr Sampson, SG,Philadelphia 76ers,400828080,14,0,2015-11-21,Miami Heat,4,96,8,Philadelphia 76ers,91
1893,17.0,3.0,0.0,1.0,1.0,8.0,3.0,4.0,0.0,0.0,0.0,21.0,1.0,5.0,0.0,4.0,0.0,1.0,400828080.0,Hollis Thompson, SG,Philadelphia 76ers,400828080,14,0,2015-11-21,Miami Heat,4,96,8,Philadelphia 76ers,91
1894,,,,,,,,,,,,,,,,,,,400828080.0,Richaun Holmes, PF,Philadelphia 76ers,400828080,14,0,2015-11-21,Miami Heat,4,96,8,Philadelphia 76ers,91
1895,,,,,,,,,,,,,,,,,,,400828080.0,Christian Wood, PF,Philadelphia 76ers,400828080,14,0,2015-11-21,Miami Heat,4,96,8,Philadelphia 76ers,91
1896,,,,,,,,,,,,,,,,,,,400828080.0,Carl Landry, PF,Philadelphia 76ers,400828080,14,0,2015-11-21,Miami Heat,4,96,8,Philadelphia 76ers,91
1897,,,,,,,,,,,,,,,,,,,400828080.0,Phil Pressey, PG,Philadelphia 76ers,400828080,14,0,2015-11-21,Miami Heat,4,96,8,Philadelphia 76ers,91
1898,11.0,5.0,2.0,1.0,3.0,37.75,9.0,11.0,3.0,8.0,5.0,35.0,2.0,3.0,13.0,11.0,1.0,2.0,400828080.0,Chris Bosh, PF,Miami Heat,400828080,14,0,2015-11-21,Miami Heat,4,96,8,Philadelphia 76ers,91
1899,0.0,5.0,2.0,4.0,0.0,20.0,2.0,7.0,4.0,2.0,1.0,25.0,0.0,0.0,11.0,2.0,0.0,1.0,400828080.0,Luol Deng, SF,Miami Heat,400828080,14,0,2015-11-21,Miami Heat,4,96,8,Philadelphia 76ers,91
1900,3.0,0.0,0.0,0.0,8.0,40.75,7.0,7.0,4.0,8.0,5.0,29.0,2.0,1.0,13.0,9.0,1.0,3.0,400828080.0,Hassan Whiteside, C,Miami Heat,400828080,14,0,2015-11-21,Miami Heat,4,96,8,Philadelphia 76ers,91
1901,25.0,0.0,0.0,4.0,0.0,21.25,5.0,7.0,3.0,0.0,0.0,26.0,2.0,4.0,6.0,7.0,1.0,3.0,400828080.0,Goran Dragic, PG,Miami Heat,400828080,14,0,2015-11-21,Miami Heat,4,96,8,Philadelphia 76ers,91
1902,20.0,1.0,0.0,4.0,1.0,49.25,5.0,17.0,8.0,13.0,11.0,36.0,2.0,3.0,27.0,7.0,3.0,1.0,400828080.0,Dwyane Wade, SG,Miami Heat,400828080,14,0,2015-11-21,Miami Heat,4,96,8,Philadelphia 76ers,91
1903,-7.0,1.0,0.0,1.0,1.0,11.0,2.0,3.0,1.0,2.0,1.0,14.0,0.0,1.0,3.0,2.0,1.0,0.0,400828080.0,Josh McRoberts, PF,Miami Heat,400828080,14,0,2015-11-21,Miami Heat,4,96,8,Philadelphia 76ers,91
1904,-1.0,1.0,1.0,1.0,0.0,17.75,4.0,4.0,4.0,3.0,2.0,23.0,1.0,3.0,11.0,5.0,0.0,3.0,400828080.0,Justise Winslow, SF,Miami Heat,400828080,14,0,2015-11-21,Miami Heat,4,96,8,Philadelphia 76ers,91
1905,0.0,0.0,0.0,0.0,0.0,2.75,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,1.0,400828080.0,Beno Udrih, PG,Miami Heat,400828080,14,0,2015-11-21,Miami Heat,4,96,8,Philadelphia 76ers,91
1906,-17.0,2.0,0.0,1.0,0.0,5.0,0.0,6.0,2.0,1.0,0.0,17.0,0.0,1.0,4.0,0.0,0.0,1.0,400828080.0,Tyler Johnson, SG,Miami Heat,400828080,14,0,2015-11-21,Miami Heat,4,96,8,Philadelphia 76ers,91
1907,-12.0,0.0,0.0,0.0,0.0,-0.5,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,400828080.0,Josh Richardson, SG,Miami Heat,400828080,14,0,2015-11-21,Miami Heat,4,96,8,Philadelphia 76ers,91
1908,3.0,3.0,0.0,0.0,1.0,9.25,1.0,5.0,0.0,8.0,6.0,23.0,0.0,3.0,6.0,1.0,0.0,0.0,400828080.0,Gerald Green, SG,Miami Heat,400828080,14,0,2015-11-21,Miami Heat,4,96,8,Philadelphia 76ers,91
1909,,,,,,,,,,,,,,,,,,,400828080.0,Udonis Haslem, PF,Miami Heat,400828080,14,0,2015-11-21,Miami Heat,4,96,8,Philadelphia 76ers,91
1910,,,,,,,,,,,,,,,,,,,400828080.0,Chris Andersen, PF,Miami Heat,400828080,14,0,2015-11-21,Miami Heat,4,96,8,Philadelphia 76ers,91
1911,-7.0,0.0,0.0,0.0,1.0,17.75,5.0,6.0,2.0,3.0,3.0,32.0,0.0,3.0,7.0,5.0,2.0,3.0,400828093.0,Nerlens Noel, PF,Philadelphia 76ers,400828093,15,0,2015-11-23,Minnesota Timberwolves,8,100,6,Philadelphia 76ers,95
1912,-2.0,3.0,1.0,1.0,2.0,21.5,4.0,10.0,3.0,3.0,2.0,32.0,2.0,4.0,9.0,6.0,0.0,2.0,400828093.0,Jerami Grant, SF,Philadelphia 76ers,400828093,15,0,2015-11-23,Minnesota Timberwolves,8,100,6,Philadelphia 76ers,95
1913,-10.0,0.0,0.0,1.0,2.0,45.0,7.0,15.0,10.0,7.0,5.0,33.0,5.0,3.0,25.0,12.0,0.0,4.0,400828093.0,Jahlil Okafor, C,Philadelphia 76ers,400828093,15,0,2015-11-23,Minnesota Timberwolves,8,100,6,Philadelphia 76ers,95
1914,-4.0,2.0,0.0,8.0,0.0,24.25,2.0,9.0,2.0,0.0,0.0,26.0,1.0,4.0,4.0,3.0,3.0,3.0,400828093.0,T.J. McConnell, PG,Philadelphia 76ers,400828093,15,0,2015-11-23,Minnesota Timberwolves,8,100,6,Philadelphia 76ers,95
1915,3.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,12.0,0.0,2.0,2.0,0.0,0.0,0.0,400828093.0,Nik Stauskas, SG,Philadelphia 76ers,400828093,15,0,2015-11-23,Minnesota Timberwolves,8,100,6,Philadelphia 76ers,95
1916,5.0,9.0,3.0,1.0,0.0,32.5,5.0,14.0,6.0,4.0,3.0,35.0,1.0,3.0,18.0,6.0,3.0,4.0,400828093.0,Robert Covington, SF,Philadelphia 76ers,400828093,15,0,2015-11-23,Minnesota Timberwolves,8,100,6,Philadelphia 76ers,95
1917,-12.0,9.0,3.0,3.0,1.0,26.25,2.0,10.0,3.0,5.0,5.0,30.0,1.0,5.0,14.0,3.0,1.0,3.0,400828093.0,Isaiah Canaan, PG,Philadelphia 76ers,400828093,15,0,2015-11-23,Minnesota Timberwolves,8,100,6,Philadelphia 76ers,95
1918,1.0,0.0,0.0,0.0,0.0,2.25,1.0,3.0,0.0,2.0,1.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,400828093.0,JaKarr Sampson, SG,Philadelphia 76ers,400828093,15,0,2015-11-23,Minnesota Timberwolves,8,100,6,Philadelphia 76ers,95
1919,1.0,7.0,3.0,1.0,0.0,26.25,4.0,10.0,6.0,1.0,0.0,33.0,1.0,2.0,15.0,5.0,1.0,0.0,400828093.0,Hollis Thompson, SG,Philadelphia 76ers,400828093,15,0,2015-11-23,Minnesota Timberwolves,8,100,6,Philadelphia 76ers,95
1920,,,,,,,,,,,,,,,,,,,400828093.0,Richaun Holmes, PF,Philadelphia 76ers,400828093,15,0,2015-11-23,Minnesota Timberwolves,8,100,6,Philadelphia 76ers,95
1921,,,,,,,,,,,,,,,,,,,400828093.0,Christian Wood, PF,Philadelphia 76ers,400828093,15,0,2015-11-23,Minnesota Timberwolves,8,100,6,Philadelphia 76ers,95
1922,,,,,,,,,,,,,,,,,,,400828093.0,Carl Landry, PF,Philadelphia 76ers,400828093,15,0,2015-11-23,Minnesota Timberwolves,8,100,6,Philadelphia 76ers,95
1923,,,,,,,,,,,,,,,,,,,400828093.0,Phil Pressey, PG,Philadelphia 76ers,400828093,15,0,2015-11-23,Minnesota Timberwolves,8,100,6,Philadelphia 76ers,95
1924,6.0,0.0,0.0,1.0,0.0,26.0,10.0,5.0,4.0,0.0,0.0,18.0,0.0,0.0,8.0,10.0,2.0,0.0,400828093.0,Kevin Garnett, PF,Minnesota Timberwolves,400828093,15,0,2015-11-23,Minnesota Timberwolves,8,100,6,Philadelphia 76ers,95
1925,8.0,0.0,0.0,0.0,2.0,14.5,1.0,7.0,3.0,0.0,0.0,19.0,1.0,4.0,6.0,2.0,1.0,0.0,400828093.0,Karl-Anthony Towns, C,Minnesota Timberwolves,400828093,15,0,2015-11-23,Minnesota Timberwolves,8,100,6,Philadelphia 76ers,95
1926,21.0,1.0,0.0,11.0,0.0,32.0,5.0,5.0,2.0,4.0,4.0,33.0,1.0,5.0,8.0,6.0,1.0,4.0,400828093.0,Ricky Rubio, PG,Minnesota Timberwolves,400828093,15,0,2015-11-23,Minnesota Timberwolves,8,100,6,Philadelphia 76ers,95
1927,16.0,4.0,1.0,0.0,0.0,14.25,1.0,11.0,4.0,2.0,2.0,32.0,0.0,0.0,11.0,1.0,1.0,1.0,400828093.0,Kevin Martin, SG,Minnesota Timberwolves,400828093,15,0,2015-11-23,Minnesota Timberwolves,8,100,6,Philadelphia 76ers,95
1928,12.0,3.0,1.0,3.0,2.0,49.5,2.0,21.0,10.0,12.0,11.0,38.0,4.0,1.0,32.0,6.0,1.0,2.0,400828093.0,Andrew Wiggins, SG,Minnesota Timberwolves,400828093,15,0,2015-11-23,Minnesota Timberwolves,8,100,6,Philadelphia 76ers,95
1929,-7.0,0.0,0.0,1.0,1.0,11.75,3.0,3.0,2.0,0.0,0.0,12.0,0.0,6.0,4.0,3.0,1.0,3.0,400828093.0,Adreian Payne, PF,Minnesota Timberwolves,400828093,15,0,2015-11-23,Minnesota Timberwolves,8,100,6,Philadelphia 76ers,95
1930,-7.0,0.0,0.0,0.0,0.0,1.25,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,400828093.0,Tayshaun Prince, SF,Minnesota Timberwolves,400828093,15,0,2015-11-23,Minnesota Timberwolves,8,100,6,Philadelphia 76ers,95
1931,-11.0,1.0,1.0,0.0,0.0,8.25,1.0,7.0,3.0,0.0,0.0,16.0,0.0,3.0,7.0,1.0,0.0,1.0,400828093.0,Shabazz Muhammad, SF,Minnesota Timberwolves,400828093,15,0,2015-11-23,Minnesota Timberwolves,8,100,6,Philadelphia 76ers,95
1932,-3.0,0.0,0.0,0.0,2.0,23.75,3.0,5.0,4.0,5.0,4.0,29.0,2.0,3.0,12.0,5.0,1.0,1.0,400828093.0,Gorgui Dieng, C,Minnesota Timberwolves,400828093,15,0,2015-11-23,Minnesota Timberwolves,8,100,6,Philadelphia 76ers,95
1933,-6.0,3.0,0.0,0.0,0.0,16.75,5.0,12.0,4.0,4.0,4.0,25.0,0.0,2.0,12.0,5.0,0.0,3.0,400828093.0,Zach LaVine, PG,Minnesota Timberwolves,400828093,15,0,2015-11-23,Minnesota Timberwolves,8,100,6,Philadelphia 76ers,95
1934,-4.0,0.0,0.0,4.0,0.0,6.25,1.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,2.0,400828093.0,Andre Miller, PG,Minnesota Timberwolves,400828093,15,0,2015-11-23,Minnesota Timberwolves,8,100,6,Philadelphia 76ers,95
1935,,,,,,,,,,,,,,,,,,,400828093.0,Damjan Rudez, SF,Minnesota Timberwolves,400828093,15,0,2015-11-23,Minnesota Timberwolves,8,100,6,Philadelphia 76ers,95
1936,,,,,,,,,,,,,,,,,,,400828093.0,Tyus Jones, PG,Minnesota Timberwolves,400828093,15,0,2015-11-23,Minnesota Timberwolves,8,100,6,Philadelphia 76ers,95
1937,1.0,9.0,6.0,5.0,1.0,63.25,6.0,12.0,7.0,9.0,8.0,38.0,1.0,4.0,28.0,7.0,8.0,4.0,400828119.0,Robert Covington, SF,Philadelphia 76ers,400828119,17,0,2015-11-27,Houston Rockets,10,116,6,Philadelphia 76ers,114
1938,-6.0,7.0,3.0,1.0,1.0,28.25,2.0,13.0,6.0,4.0,3.0,32.0,1.0,3.0,18.0,3.0,1.0,1.0,400828119.0,Jerami Grant, SF,Philadelphia 76ers,400828119,17,0,2015-11-27,Houston Rockets,10,116,6,Philadelphia 76ers,114
1939,-8.0,0.0,0.0,2.0,0.0,23.0,2.0,12.0,4.0,4.0,3.0,27.0,4.0,2.0,11.0,6.0,1.0,1.0,400828119.0,Jahlil Okafor, C,Philadelphia 76ers,400828119,17,0,2015-11-27,Houston Rockets,10,116,6,Philadelphia 76ers,114
1940,-9.0,10.0,4.0,2.0,1.0,31.0,2.0,17.0,9.0,3.0,1.0,32.0,0.0,5.0,23.0,2.0,0.0,3.0,400828119.0,Isaiah Canaan, PG,Philadelphia 76ers,400828119,17,0,2015-11-27,Houston Rockets,10,116,6,Philadelphia 76ers,114
1941,-13.0,1.0,0.0,0.0,1.0,10.0,1.0,5.0,3.0,0.0,0.0,19.0,1.0,1.0,6.0,2.0,0.0,1.0,400828119.0,JaKarr Sampson, SG,Philadelphia 76ers,400828119,17,0,2015-11-27,Houston Rockets,10,116,6,Philadelphia 76ers,114
1942,-4.0,0.0,0.0,0.0,0.0,6.5,1.0,2.0,2.0,0.0,0.0,10.0,1.0,1.0,4.0,2.0,0.0,0.0,400828119.0,Richaun Holmes, PF,Philadelphia 76ers,400828119,17,0,2015-11-27,Houston Rockets,10,116,6,Philadelphia 76ers,114
1943,10.0,0.0,0.0,6.0,0.0,24.75,5.0,4.0,3.0,0.0,0.0,26.0,0.0,3.0,6.0,5.0,2.0,1.0,400828119.0,T.J. McConnell, PG,Philadelphia 76ers,400828119,17,0,2015-11-27,Houston Rockets,10,116,6,Philadelphia 76ers,114
1944,-5.0,0.0,0.0,5.0,1.0,17.0,0.0,6.0,2.0,1.0,0.0,16.0,0.0,0.0,4.0,0.0,2.0,1.0,400828119.0,Phil Pressey, PG,Philadelphia 76ers,400828119,17,0,2015-11-27,Houston Rockets,10,116,6,Philadelphia 76ers,114
1945,17.0,3.0,1.0,3.0,0.0,15.5,2.0,4.0,1.0,2.0,1.0,15.0,0.0,0.0,4.0,2.0,2.0,0.0,400828119.0,Nik Stauskas, SG,Philadelphia 76ers,400828119,17,0,2015-11-27,Houston Rockets,10,116,6,Philadelphia 76ers,114
1946,7.0,5.0,2.0,0.0,0.0,20.0,4.0,8.0,3.0,3.0,2.0,26.0,0.0,5.0,10.0,4.0,2.0,0.0,400828119.0,Hollis Thompson, SG,Philadelphia 76ers,400828119,17,0,2015-11-27,Houston Rockets,10,116,6,Philadelphia 76ers,114
1947,,,,,,,,,,,,,,,,,,,400828119.0,Nerlens Noel, PF,Philadelphia 76ers,400828119,17,0,2015-11-27,Houston Rockets,10,116,6,Philadelphia 76ers,114
1948,,,,,,,,,,,,,,,,,,,400828119.0,Christian Wood, PF,Philadelphia 76ers,400828119,17,0,2015-11-27,Houston Rockets,10,116,6,Philadelphia 76ers,114
1949,,,,,,,,,,,,,,,,,,,400828119.0,Carl Landry, PF,Philadelphia 76ers,400828119,17,0,2015-11-27,Houston Rockets,10,116,6,Philadelphia 76ers,114
1950,11.0,3.0,2.0,1.0,0.0,20.5,3.0,7.0,4.0,2.0,2.0,36.0,1.0,1.0,12.0,4.0,1.0,2.0,400828119.0,Trevor Ariza, SF,Houston Rockets,400828119,17,0,2015-11-27,Houston Rockets,10,116,6,Philadelphia 76ers,114
1951,1.0,0.0,0.0,4.0,0.0,39.25,9.0,7.0,4.0,8.0,6.0,36.0,4.0,4.0,14.0,13.0,1.0,1.0,400828119.0,Dwight Howard, C,Houston Rockets,400828119,17,0,2015-11-27,Houston Rockets,10,116,6,Philadelphia 76ers,114
1952,15.0,0.0,0.0,0.0,2.0,30.0,8.0,13.0,6.0,2.0,1.0,25.0,2.0,1.0,13.0,10.0,0.0,2.0,400828119.0,Clint Capela, C,Houston Rockets,400828119,17,0,2015-11-27,Houston Rockets,10,116,6,Philadelphia 76ers,114
1953,-6.0,1.0,1.0,4.0,3.0,21.5,2.0,4.0,2.0,0.0,0.0,32.0,0.0,2.0,5.0,2.0,1.0,1.0,400828119.0,Patrick Beverley, PG,Houston Rockets,400828119,17,0,2015-11-27,Houston Rockets,10,116,6,Philadelphia 76ers,114
1954,13.0,12.0,6.0,8.0,0.0,71.75,7.0,28.0,14.0,20.0,16.0,40.0,2.0,2.0,50.0,9.0,0.0,9.0,400828119.0,James Harden, SG,Houston Rockets,400828119,17,0,2015-11-27,Houston Rockets,10,116,6,Philadelphia 76ers,114
1955,-14.0,2.0,1.0,1.0,1.0,18.5,7.0,5.0,2.0,0.0,0.0,24.0,1.0,3.0,5.0,8.0,0.0,1.0,400828119.0,Terrence Jones, PF,Houston Rockets,400828119,17,0,2015-11-27,Houston Rockets,10,116,6,Philadelphia 76ers,114
1956,-9.0,1.0,0.0,0.0,0.0,8.0,2.0,5.0,3.0,0.0,0.0,9.0,0.0,1.0,6.0,2.0,0.0,1.0,400828119.0,Marcus Thornton, SF,Houston Rockets,400828119,17,0,2015-11-27,Houston Rockets,10,116,6,Philadelphia 76ers,114
1957,8.0,0.0,0.0,3.0,0.0,9.0,0.0,3.0,2.0,0.0,0.0,16.0,0.0,0.0,4.0,0.0,1.0,3.0,400828119.0,Ty Lawson, PG,Houston Rockets,400828119,17,0,2015-11-27,Houston Rockets,10,116,6,Philadelphia 76ers,114
1958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400828119.0,Jason Terry, SG,Houston Rockets,400828119,17,0,2015-11-27,Houston Rockets,10,116,6,Philadelphia 76ers,114
1959,-9.0,1.0,1.0,0.0,0.0,9.75,1.0,1.0,1.0,5.0,4.0,22.0,0.0,6.0,7.0,1.0,1.0,2.0,400828119.0,Corey Brewer, SG,Houston Rockets,400828119,17,0,2015-11-27,Houston Rockets,10,116,6,Philadelphia 76ers,114
1960,,,,,,,,,,,,,,,,,,,400828119.0,Montrezl Harrell, PF,Houston Rockets,400828119,17,0,2015-11-27,Houston Rockets,10,116,6,Philadelphia 76ers,114
1961,,,,,,,,,,,,,,,,,,,400828119.0,K.J. McDaniels, SG,Houston Rockets,400828119,17,0,2015-11-27,Houston Rockets,10,116,6,Philadelphia 76ers,114
1962,-7.0,4.0,2.0,4.0,1.0,39.75,6.0,9.0,5.0,0.0,0.0,37.0,1.0,5.0,12.0,7.0,7.0,8.0,400828138.0,Robert Covington, SF,Philadelphia 76ers,400828138,18,0,2015-11-29,Memphis Grizzlies,8,92,10,Philadelphia 76ers,84
1963,-14.0,4.0,1.0,1.0,3.0,31.25,5.0,9.0,3.0,5.0,4.0,30.0,2.0,4.0,11.0,7.0,2.0,1.0,400828138.0,Jerami Grant, SF,Philadelphia 76ers,400828138,18,0,2015-11-29,Memphis Grizzlies,8,92,10,Philadelphia 76ers,84
1964,-7.0,1.0,0.0,1.0,0.0,27.25,11.0,11.0,3.0,4.0,3.0,32.0,2.0,4.0,9.0,13.0,1.0,3.0,400828138.0,Jahlil Okafor, C,Philadelphia 76ers,400828138,18,0,2015-11-29,Memphis Grizzlies,8,92,10,Philadelphia 76ers,84
1965,-7.0,12.0,4.0,3.0,0.0,25.75,1.0,15.0,5.0,2.0,2.0,35.0,0.0,3.0,16.0,1.0,2.0,4.0,400828138.0,Isaiah Canaan, PG,Philadelphia 76ers,400828138,18,0,2015-11-29,Memphis Grizzlies,8,92,10,Philadelphia 76ers,84
1966,1.0,1.0,1.0,1.0,1.0,17.0,0.0,4.0,4.0,0.0,0.0,12.0,0.0,1.0,9.0,0.0,2.0,0.0,400828138.0,JaKarr Sampson, SG,Philadelphia 76ers,400828138,18,0,2015-11-29,Memphis Grizzlies,8,92,10,Philadelphia 76ers,84
1967,4.0,1.0,0.0,0.0,2.0,5.5,0.0,3.0,0.0,0.0,0.0,15.0,2.0,1.0,0.0,2.0,0.0,2.0,400828138.0,Richaun Holmes, PF,Philadelphia 76ers,400828138,18,0,2015-11-29,Memphis Grizzlies,8,92,10,Philadelphia 76ers,84
1968,4.0,1.0,1.0,6.0,0.0,18.75,3.0,5.0,3.0,1.0,0.0,22.0,0.0,4.0,7.0,3.0,0.0,3.0,400828138.0,T.J. McConnell, PG,Philadelphia 76ers,400828138,18,0,2015-11-29,Memphis Grizzlies,8,92,10,Philadelphia 76ers,84
1969,-3.0,2.0,0.0,3.0,0.0,10.5,2.0,4.0,0.0,4.0,3.0,16.0,0.0,2.0,3.0,2.0,1.0,3.0,400828138.0,Phil Pressey, PG,Philadelphia 76ers,400828138,18,0,2015-11-29,Memphis Grizzlies,8,92,10,Philadelphia 76ers,84
1970,-5.0,3.0,1.0,1.0,1.0,11.75,1.0,6.0,2.0,0.0,0.0,13.0,0.0,2.0,5.0,1.0,1.0,1.0,400828138.0,Nik Stauskas, SG,Philadelphia 76ers,400828138,18,0,2015-11-29,Memphis Grizzlies,8,92,10,Philadelphia 76ers,84
1971,-6.0,7.0,2.0,3.0,1.0,29.75,4.0,11.0,5.0,0.0,0.0,28.0,1.0,3.0,12.0,5.0,2.0,0.0,400828138.0,Hollis Thompson, SG,Philadelphia 76ers,400828138,18,0,2015-11-29,Memphis Grizzlies,8,92,10,Philadelphia 76ers,84
1972,,,,,,,,,,,,,,,,,,,400828138.0,Nerlens Noel, PF,Philadelphia 76ers,400828138,18,0,2015-11-29,Memphis Grizzlies,8,92,10,Philadelphia 76ers,84
1973,,,,,,,,,,,,,,,,,,,400828138.0,Christian Wood, PF,Philadelphia 76ers,400828138,18,0,2015-11-29,Memphis Grizzlies,8,92,10,Philadelphia 76ers,84
1974,,,,,,,,,,,,,,,,,,,400828138.0,Carl Landry, PF,Philadelphia 76ers,400828138,18,0,2015-11-29,Memphis Grizzlies,8,92,10,Philadelphia 76ers,84
1975,7.0,0.0,0.0,0.0,0.0,33.25,4.0,17.0,6.0,6.0,5.0,32.0,7.0,1.0,17.0,11.0,1.0,2.0,400828138.0,Zach Randolph, PF,Memphis Grizzlies,400828138,18,0,2015-11-29,Memphis Grizzlies,8,92,10,Philadelphia 76ers,84
1976,1.0,0.0,0.0,0.0,0.0,17.0,4.0,8.0,4.0,1.0,0.0,19.0,0.0,2.0,8.0,4.0,2.0,0.0,400828138.0,Tony Allen, SF,Memphis Grizzlies,400828138,18,0,2015-11-29,Memphis Grizzlies,8,92,10,Philadelphia 76ers,84
1977,7.0,4.0,1.0,2.0,0.0,19.5,0.0,10.0,4.0,4.0,4.0,28.0,2.0,0.0,13.0,2.0,1.0,3.0,400828138.0,Jeff Green, SF,Memphis Grizzlies,400828138,18,0,2015-11-29,Memphis Grizzlies,8,92,10,Philadelphia 76ers,84
1978,9.0,0.0,0.0,3.0,4.0,37.0,11.0,8.0,4.0,2.0,1.0,39.0,1.0,3.0,9.0,12.0,1.0,3.0,400828138.0,Marc Gasol, C,Memphis Grizzlies,400828138,18,0,2015-11-29,Memphis Grizzlies,8,92,10,Philadelphia 76ers,84
1979,9.0,2.0,1.0,5.0,2.0,36.5,4.0,14.0,6.0,8.0,7.0,37.0,0.0,2.0,20.0,4.0,1.0,5.0,400828138.0,Mike Conley, PG,Memphis Grizzlies,400828138,18,0,2015-11-29,Memphis Grizzlies,8,92,10,Philadelphia 76ers,84
1980,-2.0,1.0,0.0,1.0,0.0,7.25,3.0,3.0,1.0,0.0,0.0,17.0,0.0,2.0,2.0,3.0,1.0,4.0,400828138.0,JaMychal Green, PF,Memphis Grizzlies,400828138,18,0,2015-11-29,Memphis Grizzlies,8,92,10,Philadelphia 76ers,84
1981,11.0,4.0,1.0,5.0,1.0,37.0,6.0,10.0,5.0,5.0,2.0,27.0,2.0,0.0,13.0,8.0,2.0,0.0,400828138.0,Matt Barnes, SF,Memphis Grizzlies,400828138,18,0,2015-11-29,Memphis Grizzlies,8,92,10,Philadelphia 76ers,84
1982,2.0,1.0,1.0,2.0,0.0,12.75,1.0,5.0,2.0,0.0,0.0,15.0,2.0,4.0,5.0,3.0,1.0,3.0,400828138.0,Mario Chalmers, PG,Memphis Grizzlies,400828138,18,0,2015-11-29,Memphis Grizzlies,8,92,10,Philadelphia 76ers,84
1983,0.0,1.0,0.0,0.0,0.0,2.25,0.0,4.0,1.0,0.0,0.0,9.0,1.0,4.0,2.0,1.0,0.0,2.0,400828138.0,Vince Carter, SG,Memphis Grizzlies,400828138,18,0,2015-11-29,Memphis Grizzlies,8,92,10,Philadelphia 76ers,84
1984,-4.0,0.0,0.0,1.0,0.0,5.75,1.0,2.0,1.0,1.0,1.0,17.0,0.0,0.0,3.0,1.0,1.0,4.0,400828138.0,Courtney Lee, SG,Memphis Grizzlies,400828138,18,0,2015-11-29,Memphis Grizzlies,8,92,10,Philadelphia 76ers,84
1985,,,,,,,,,,,,,,,,,,,400828138.0,Brandan Wright, PF,Memphis Grizzlies,400828138,18,0,2015-11-29,Memphis Grizzlies,8,92,10,Philadelphia 76ers,84
1986,,,,,,,,,,,,,,,,,,,400828138.0,James Ennis, SF,Memphis Grizzlies,400828138,18,0,2015-11-29,Memphis Grizzlies,8,92,10,Philadelphia 76ers,84
1987,,,,,,,,,,,,,,,,,,,400828138.0,Russ Smith, PG,Memphis Grizzlies,400828138,18,0,2015-11-29,Memphis Grizzlies,8,92,10,Philadelphia 76ers,84
1988,-5.0,1.0,0.0,2.0,0.0,32.25,8.0,12.0,5.0,3.0,2.0,28.0,3.0,4.0,12.0,11.0,1.0,0.0,400828150.0,Julius Randle, PF,Los Angeles Lakers,400828150,15,2,2015-12-01,Philadelphia 76ers,18,103,1,Los Angeles Lakers,91
