id,away_team_losses,away_team_wins,date,game_id,home_team,home_team_losses,home_team_score,home_team_wins,visit_team,visit_team_score
400578332,1,2,2014-11-02,400578332,Miami Heat,0,107,3,Toronto Raptors,102
400578344,4,1,2014-11-04,400578344,Toronto Raptors,1,100,3,Oklahoma City Thunder,88
400578369,2,4,2014-11-07,400578369,Toronto Raptors,1,103,5,Washington Wizards,84
400578395,6,2,2014-11-11,400578395,Toronto Raptors,1,104,7,Orlando Magic,100
400578411,2,7,2014-11-13,400578411,Toronto Raptors,2,93,7,Chicago Bulls,100
400578426,7,4,2014-11-15,400578426,Toronto Raptors,2,111,8,Utah Jazz,93
400578458,2,10,2014-11-19,400578458,Toronto Raptors,2,96,9,Memphis Grizzlies,92
400578467,6,7,2014-11-21,400578467,Toronto Raptors,2,124,10,Milwaukee Bucks,82
400578478,2,11,2014-11-22,400578478,Cleveland Cavaliers,7,93,5,Toronto Raptors,110
400578493,6,9,2014-11-24,400578493,Toronto Raptors,2,104,12,Phoenix Suns,100
400578507,2,13,2014-11-26,400578507,Atlanta Hawks,6,115,7,Toronto Raptors,126
400578519,5,12,2014-11-28,400578519,Toronto Raptors,3,102,13,Dallas Mavericks,106
400578540,4,13,2014-11-30,400578540,Los Angeles Lakers,13,129,4,Toronto Raptors,122
400578553,4,14,2014-12-02,400578553,Sacramento Kings,9,109,9,Toronto Raptors,117
400578563,4,15,2014-12-03,400578563,Utah Jazz,14,104,5,Toronto Raptors,123
400578573,7,11,2014-12-05,400578573,Toronto Raptors,5,91,15,Cleveland Cavaliers,105
400578596,12,9,2014-12-08,400578596,Toronto Raptors,5,112,16,Denver Nuggets,107
400578600,6,16,2014-12-09,400578600,Cleveland Cavaliers,7,105,13,Toronto Raptors,101
400578625,16,7,2014-12-12,400578625,Toronto Raptors,6,106,17,Indiana Pacers,94
400578651,17,10,2014-12-15,400578651,Toronto Raptors,6,95,19,Orlando Magic,82
400578679,6,21,2014-12-19,400578679,Detroit Pistons,22,100,5,Toronto Raptors,110
400578702,7,22,2014-12-22,400578702,Chicago Bulls,9,129,18,Toronto Raptors,120
400578735,7,23,2014-12-27,400578735,Los Angeles Clippers,11,98,20,Toronto Raptors,110
400578749,7,24,2014-12-28,400578749,Denver Nuggets,18,102,13,Toronto Raptors,116
400578765,8,24,2014-12-30,400578765,Portland Trail Blazers,7,102,26,Toronto Raptors,97
400578785,9,24,2015-01-02,400578785,Golden State Warriors,5,126,26,Toronto Raptors,105
400578799,10,24,2015-01-04,400578799,Phoenix Suns,16,125,20,Toronto Raptors,109
400578827,24,14,2015-01-08,400578827,Toronto Raptors,11,95,24,Charlotte Hornets,103
400578857,24,14,2015-01-12,400578857,Toronto Raptors,12,111,25,Detroit Pistons,114
400578884,8,32,2015-01-16,400578884,Toronto Raptors,13,89,26,Atlanta Hawks,110
400578900,20,20,2015-01-18,400578900,Toronto Raptors,14,93,26,New Orleans Pelicans,95
400578911,14,27,2015-01-19,400578911,Milwaukee Bucks,20,89,21,Toronto Raptors,92
400578922,15,27,2015-01-21,400578922,Memphis Grizzlies,12,92,30,Toronto Raptors,86
400578956,28,17,2015-01-25,400578956,Toronto Raptors,15,114,29,Detroit Pistons,110
400578967,15,30,2015-01-27,400578967,Indiana Pacers,31,91,16,Toronto Raptors,104
400578976,28,16,2015-01-28,400578976,Toronto Raptors,15,119,31,Sacramento Kings,102
400578999,15,33,2015-01-31,400578999,Washington Wizards,17,116,31,Toronto Raptors,120
400579013,22,26,2015-02-02,400579013,Toronto Raptors,16,75,33,Milwaukee Bucks,82
400579044,18,33,2015-02-06,400579044,Toronto Raptors,17,123,34,Los Angeles Clippers,107
400579064,19,32,2015-02-08,400579064,Toronto Raptors,17,87,35,San Antonio Spurs,82
400579083,21,33,2015-02-11,400579083,Toronto Raptors,17,95,36,Washington Wizards,93
400579097,17,37,2015-02-20,400579097,Atlanta Hawks,12,80,43,Toronto Raptors,105
400579111,18,37,2015-02-21,400579111,Houston Rockets,18,98,37,Toronto Raptors,76
400579125,19,37,2015-02-23,400579125,New Orleans Pelicans,27,100,29,Toronto Raptors,97
400579133,20,37,2015-02-24,400579133,Dallas Mavericks,20,99,39,Toronto Raptors,92
400579153,11,45,2015-02-27,400579153,Toronto Raptors,21,89,37,Golden State Warriors,113
400579192,24,39,2015-03-04,400579192,Toronto Raptors,23,112,38,Cleveland Cavaliers,120
400579203,24,38,2015-03-06,400579203,Charlotte Hornets,33,103,27,Toronto Raptors,94
400579228,25,38,2015-03-08,400579228,Oklahoma City Thunder,28,108,35,Toronto Raptors,104
400579241,26,38,2015-03-10,400579241,San Antonio Spurs,23,117,40,Toronto Raptors,107
400579262,36,29,2015-03-13,400579262,Toronto Raptors,26,102,39,Miami Heat,92
400579279,20,44,2015-03-15,400579279,Toronto Raptors,27,97,39,Portland Trail Blazers,113
400579282,27,40,2015-03-16,400579282,Indiana Pacers,36,98,30,Toronto Raptors,117
400579300,53,14,2015-03-18,400579300,Toronto Raptors,27,105,41,Minnesota Timberwolves,100
400579317,28,41,2015-03-20,400579317,Chicago Bulls,28,108,42,Toronto Raptors,92
400579346,29,42,2015-03-24,400579346,Detroit Pistons,44,108,27,Toronto Raptors,104
400579357,29,44,2015-03-25,400579357,Toronto Raptors,30,103,42,Chicago Bulls,116
400579372,52,19,2015-03-27,400579372,Toronto Raptors,30,94,43,Los Angeles Lakers,83
400579396,24,50,2015-03-30,400579396,Toronto Raptors,30,99,44,Houston Rockets,96
400579411,30,45,2015-04-01,400579411,Minnesota Timberwolves,59,99,16,Toronto Raptors,113
400579452,32,46,2015-04-08,400579452,Charlotte Hornets,45,74,33,Toronto Raptors,92
400579467,32,47,2015-04-10,400579467,Orlando Magic,54,99,25,Toronto Raptors,101
400579480,32,48,2015-04-11,400579480,Miami Heat,45,104,35,Toronto Raptors,107
400579520,49,33,2015-04-15,400579520,Toronto Raptors,33,92,49,Charlotte Hornets,87
400578306,0,1,2014-10-29,400578306,Sacramento Kings,1,77,0,Golden State Warriors,95
400578330,4,0,2014-11-01,400578330,Golden State Warriors,0,127,2,Los Angeles Lakers,104
400578334,0,3,2014-11-02,400578334,Portland Trail Blazers,2,90,1,Golden State Warriors,95
400578360,2,3,2014-11-05,400578360,Golden State Warriors,0,121,4,Los Angeles Clippers,104
400578379,0,5,2014-11-08,400578379,Houston Rockets,1,87,6,Golden State Warriors,98
400578387,1,5,2014-11-09,400578387,Phoenix Suns,3,107,4,Golden State Warriors,95
400578400,3,4,2014-11-11,400578400,Golden State Warriors,2,100,5,San Antonio Spurs,113
400578432,6,4,2014-11-15,400578432,Golden State Warriors,2,112,7,Charlotte Hornets,87
400578437,2,8,2014-11-16,400578437,Los Angeles Lakers,9,115,1,Golden State Warriors,136
400578474,8,5,2014-11-21,400578474,Golden State Warriors,2,101,9,Utah Jazz,88
400578488,2,10,2014-11-23,400578488,Oklahoma City Thunder,12,86,3,Golden State Warriors,91
400578498,2,11,2014-11-25,400578498,Miami Heat,7,97,8,Golden State Warriors,114
400578504,2,12,2014-11-26,400578504,Orlando Magic,11,96,6,Golden State Warriors,111
400578516,2,13,2014-11-28,400578516,Charlotte Hornets,13,101,4,Golden State Warriors,106
400578535,2,14,2014-11-30,400578535,Detroit Pistons,14,93,3,Golden State Warriors,104
400578554,13,7,2014-12-02,400578554,Golden State Warriors,2,98,15,Orlando Magic,97
400578567,9,8,2014-12-04,400578567,Golden State Warriors,2,112,16,New Orleans Pelicans,85
400578581,2,17,2014-12-06,400578581,Chicago Bulls,8,102,12,Golden State Warriors,112
400578597,2,18,2014-12-08,400578597,Minnesota Timberwolves,16,86,4,Golden State Warriors,102
400578616,5,16,2014-12-10,400578616,Golden State Warriors,2,105,19,Houston Rockets,93
400578632,2,20,2014-12-13,400578632,Dallas Mavericks,8,98,17,Golden State Warriors,105
400578640,2,21,2014-12-14,400578640,New Orleans Pelicans,12,122,11,Golden State Warriors,128
400578657,3,21,2014-12-16,400578657,Memphis Grizzlies,4,105,20,Golden State Warriors,98
400578674,14,12,2014-12-18,400578674,Golden State Warriors,3,114,22,Oklahoma City Thunder,109
400578707,16,12,2014-12-22,400578707,Golden State Warriors,3,128,23,Sacramento Kings,108
400578718,4,23,2014-12-23,400578718,Los Angeles Lakers,19,115,9,Golden State Warriors,105
400578723,5,23,2014-12-25,400578723,Los Angeles Clippers,10,100,20,Golden State Warriors,86
400578744,24,5,2014-12-27,400578744,Golden State Warriors,5,110,24,Minnesota Timberwolves,97
400578810,18,17,2015-01-05,400578810,Golden State Warriors,5,117,27,Oklahoma City Thunder,91
400578825,23,14,2015-01-07,400578825,Golden State Warriors,5,117,28,Indiana Pacers,102
400578839,18,19,2015-01-09,400578839,Golden State Warriors,5,112,29,Cleveland Cavaliers,94
400578863,5,30,2015-01-13,400578863,Utah Jazz,26,105,13,Golden State Warriors,116
400578874,22,17,2015-01-14,400578874,Golden State Warriors,5,104,31,Miami Heat,89
400578885,6,31,2015-01-16,400578885,Oklahoma City Thunder,20,127,19,Golden State Warriors,115
400578895,6,32,2015-01-17,400578895,Houston Rockets,13,106,28,Golden State Warriors,131
400578907,23,18,2015-01-19,400578907,Golden State Warriors,6,122,33,Denver Nuggets,79
400578928,14,29,2015-01-21,400578928,Golden State Warriors,6,126,34,Houston Rockets,113
400578943,27,16,2015-01-23,400578943,Golden State Warriors,6,126,35,Sacramento Kings,101
400578971,17,30,2015-01-27,400578971,Golden State Warriors,7,111,36,Chicago Bulls,113
400578995,8,36,2015-01-30,400578995,Utah Jazz,30,110,17,Golden State Warriors,100
400579007,21,28,2015-01-31,400579007,Golden State Warriors,8,106,37,Phoenix Suns,87
400579022,8,38,2015-02-03,400579022,Sacramento Kings,30,96,17,Golden State Warriors,121
400579033,18,33,2015-02-04,400579033,Golden State Warriors,8,128,39,Dallas Mavericks,114
400579041,9,39,2015-02-06,400579041,Atlanta Hawks,9,124,42,Golden State Warriors,116
400579085,9,42,2015-02-11,400579085,Minnesota Timberwolves,42,91,11,Golden State Warriors,94
400579106,21,34,2015-02-20,400579106,Golden State Warriors,9,110,43,San Antonio Spurs,99
400579116,10,43,2015-02-22,400579116,Indiana Pacers,33,104,23,Golden State Warriors,98
400579130,10,44,2015-02-24,400579130,Washington Wizards,24,107,33,Golden State Warriors,114
400579146,11,44,2015-02-26,400579146,Cleveland Cavaliers,22,110,37,Golden State Warriors,99
400579199,29,32,2015-03-04,400579199,Golden State Warriors,12,102,47,Milwaukee Bucks,93
400579214,24,40,2015-03-06,400579214,Golden State Warriors,12,104,48,Dallas Mavericks,89
400579224,23,40,2015-03-08,400579224,Golden State Warriors,12,106,49,Los Angeles Clippers,98
400579236,12,50,2015-03-09,400579236,Phoenix Suns,32,80,33,Golden State Warriors,98
400579252,41,23,2015-03-11,400579252,Golden State Warriors,12,105,51,Detroit Pistons,98
400579265,13,51,2015-03-13,400579265,Denver Nuggets,41,114,25,Golden State Warriors,103
400579291,49,17,2015-03-16,400579291,Golden State Warriors,13,108,53,Los Angeles Lakers,105
400579306,15,53,2015-03-18,400579306,Golden State Warriors,13,114,54,Atlanta Hawks,95
400579322,32,37,2015-03-20,400579322,Golden State Warriors,13,112,55,New Orleans Pelicans,96
400579328,38,31,2015-03-21,400579328,Golden State Warriors,13,106,56,Utah Jazz,91
400579345,31,40,2015-03-23,400579345,Golden State Warriors,13,107,57,Washington Wizards,76
400579351,13,58,2015-03-24,400579351,Portland Trail Blazers,25,108,44,Golden State Warriors,122
400579374,13,59,2015-03-27,400579374,Memphis Grizzlies,23,84,50,Golden State Warriors,107
400579381,13,60,2015-03-28,400579381,Milwaukee Bucks,37,95,36,Golden State Warriors,108
400579403,13,61,2015-03-31,400579403,Los Angeles Clippers,26,106,49,Golden State Warriors,110
400579418,38,38,2015-04-02,400579418,Golden State Warriors,13,107,62,Phoenix Suns,106
400579434,13,63,2015-04-04,400579434,Dallas Mavericks,31,110,46,Golden State Warriors,123
400579442,14,63,2015-04-05,400579442,San Antonio Spurs,26,107,51,Golden State Warriors,92
400579448,15,63,2015-04-07,400579448,New Orleans Pelicans,35,103,42,Golden State Warriors,100
400579466,28,51,2015-04-09,400579466,Golden State Warriors,15,116,64,Portland Trail Blazers,105
400579484,64,16,2015-04-11,400579484,Golden State Warriors,15,110,65,Minnesota Timberwolves,101
400579504,27,54,2015-04-13,400579504,Golden State Warriors,15,111,66,Memphis Grizzlies,107
400579521,52,30,2015-04-15,400579521,Golden State Warriors,15,133,67,Denver Nuggets,126
400578312,2,0,2014-10-30,400578312,Los Angeles Clippers,0,93,1,Oklahoma City Thunder,90
400578318,0,2,2014-10-31,400578318,Los Angeles Lakers,3,111,0,Los Angeles Clippers,118
400578331,1,2,2014-11-02,400578331,Los Angeles Clippers,1,92,2,Sacramento Kings,98
400578340,3,1,2014-11-03,400578340,Los Angeles Clippers,1,107,3,Utah Jazz,101
400578374,3,3,2014-11-08,400578374,Los Angeles Clippers,2,106,4,Portland Trail Blazers,102
400578394,3,3,2014-11-10,400578394,Los Angeles Clippers,3,85,4,San Antonio Spurs,89
400578433,5,5,2014-11-15,400578433,Los Angeles Clippers,3,120,5,Phoenix Suns,107
400578446,3,8,2014-11-17,400578446,Los Angeles Clippers,4,89,5,Chicago Bulls,105
400578453,4,6,2014-11-19,400578453,Orlando Magic,8,90,5,Los Angeles Clippers,114
400578462,4,7,2014-11-20,400578462,Miami Heat,6,93,6,Los Angeles Clippers,110
400578485,5,7,2014-11-23,400578485,Memphis Grizzlies,2,107,12,Los Angeles Clippers,91
400578490,5,8,2014-11-24,400578490,Charlotte Hornets,11,92,4,Los Angeles Clippers,113
400578508,5,9,2014-11-26,400578508,Detroit Pistons,12,98,3,Los Angeles Clippers,104
400578520,5,10,2014-11-28,400578520,Houston Rockets,4,85,12,Los Angeles Clippers,102
400578531,5,11,2014-11-29,400578531,Utah Jazz,12,96,5,Los Angeles Clippers,112
400578544,12,4,2014-12-01,400578544,Los Angeles Clippers,5,127,12,Minnesota Timberwolves,101
400578564,14,7,2014-12-03,400578564,Los Angeles Clippers,5,114,13,Orlando Magic,86
400578585,10,8,2014-12-06,400578585,Los Angeles Clippers,5,120,14,New Orleans Pelicans,100
400578599,10,12,2014-12-08,400578599,Los Angeles Clippers,5,121,15,Phoenix Suns,120
400578609,5,16,2014-12-10,400578609,Indiana Pacers,15,96,7,Los Angeles Clippers,103
400578621,6,16,2014-12-12,400578621,Washington Wizards,6,104,16,Los Angeles Clippers,96
400578636,7,16,2014-12-13,400578636,Milwaukee Bucks,12,111,12,Los Angeles Clippers,106
400578654,20,5,2014-12-15,400578654,Los Angeles Clippers,7,113,17,Detroit Pistons,91
400578669,18,8,2014-12-17,400578669,Los Angeles Clippers,7,102,18,Indiana Pacers,100
400578683,8,18,2014-12-19,400578683,Denver Nuggets,15,109,11,Los Angeles Clippers,106
400578691,14,14,2014-12-20,400578691,Los Angeles Clippers,8,106,19,Milwaukee Bucks,102
400578706,9,19,2014-12-22,400578706,San Antonio Spurs,11,125,18,Los Angeles Clippers,118
400578712,10,19,2014-12-23,400578712,Atlanta Hawks,7,107,21,Los Angeles Clippers,104
400578756,21,10,2014-12-29,400578756,Los Angeles Clippers,11,101,21,Utah Jazz,97
400578811,8,26,2015-01-05,400578811,Los Angeles Clippers,12,98,23,Atlanta Hawks,107
400578826,25,11,2015-01-07,400578826,Los Angeles Clippers,12,114,24,Los Angeles Lakers,89
400578842,12,26,2015-01-10,400578842,Los Angeles Clippers,12,120,25,Dallas Mavericks,100
400578851,21,16,2015-01-11,400578851,Los Angeles Clippers,13,90,25,Miami Heat,104
400578875,13,26,2015-01-14,400578875,Portland Trail Blazers,9,94,30,Los Angeles Clippers,100
400578891,20,21,2015-01-16,400578891,Los Angeles Clippers,14,121,26,Cleveland Cavaliers,126
400578899,14,27,2015-01-17,400578899,Sacramento Kings,24,108,16,Los Angeles Clippers,117
400578951,14,30,2015-01-25,400578951,Phoenix Suns,20,100,26,Los Angeles Clippers,120
400578966,27,18,2015-01-26,400578966,Los Angeles Clippers,14,102,31,Denver Nuggets,98
400578982,14,32,2015-01-28,400578982,Utah Jazz,30,89,16,Los Angeles Clippers,94
400578993,15,32,2015-01-30,400578993,New Orleans Pelicans,22,108,25,Los Angeles Clippers,103
400579006,15,33,2015-01-31,400579006,San Antonio Spurs,18,85,30,Los Angeles Clippers,105
400579035,17,33,2015-02-05,400579035,Cleveland Cavaliers,20,105,31,Los Angeles Clippers,94
400579057,19,33,2015-02-08,400579057,Oklahoma City Thunder,25,131,26,Los Angeles Clippers,108
400579073,19,34,2015-02-09,400579073,Dallas Mavericks,19,98,35,Los Angeles Clippers,115
400579091,17,36,2015-02-11,400579091,Los Angeles Clippers,19,110,35,Houston Rockets,95
400579094,20,34,2015-02-19,400579094,Los Angeles Clippers,19,119,36,San Antonio Spurs,115
400579112,35,19,2015-02-21,400579112,Los Angeles Clippers,19,126,37,Sacramento Kings,99
400579129,14,41,2015-02-23,400579129,Los Angeles Clippers,20,87,37,Memphis Grizzlies,90
400579138,21,37,2015-02-25,400579138,Houston Rockets,18,110,39,Los Angeles Clippers,105
400579156,21,38,2015-02-27,400579156,Memphis Grizzlies,16,79,41,Los Angeles Clippers,97
400579169,21,39,2015-03-01,400579169,Chicago Bulls,23,86,37,Los Angeles Clippers,96
400579180,21,40,2015-03-02,400579180,Minnesota Timberwolves,46,105,13,Los Angeles Clippers,110
400579200,19,40,2015-03-04,400579200,Los Angeles Clippers,22,93,40,Portland Trail Blazers,98
400579237,48,14,2015-03-09,400579237,Los Angeles Clippers,23,89,41,Minnesota Timberwolves,76
400579249,23,42,2015-03-11,400579249,Oklahoma City Thunder,29,108,35,Los Angeles Clippers,120
400579264,24,42,2015-03-13,400579264,Dallas Mavericks,25,129,42,Los Angeles Clippers,99
400579275,22,44,2015-03-15,400579275,Los Angeles Clippers,25,98,42,Houston Rockets,100
400579296,37,29,2015-03-17,400579296,Los Angeles Clippers,25,99,43,Charlotte Hornets,92
400579305,25,44,2015-03-18,400579305,Sacramento Kings,45,105,22,Los Angeles Clippers,116
400579323,29,40,2015-03-20,400579323,Los Angeles Clippers,25,113,45,Washington Wizards,99
400579332,33,37,2015-03-22,400579332,Los Angeles Clippers,25,107,46,New Orleans Pelicans,100
400579414,26,50,2015-04-01,400579414,Portland Trail Blazers,26,122,48,Los Angeles Clippers,126
400579436,26,51,2015-04-04,400579436,Denver Nuggets,49,92,28,Los Angeles Clippers,107
400579445,26,52,2015-04-05,400579445,Los Angeles Lakers,56,78,20,Los Angeles Clippers,106
400579451,57,20,2015-04-07,400579451,Los Angeles Clippers,26,105,53,Los Angeles Lakers,100
400579482,26,54,2015-04-11,400579482,Los Angeles Clippers,26,94,54,Memphis Grizzlies,86
400579505,51,30,2015-04-13,400579505,Los Angeles Clippers,26,110,55,Denver Nuggets,103
400579508,26,56,2015-04-14,400579508,Phoenix Suns,43,101,39,Los Angeles Clippers,112
400578295,0,1,2014-10-28,400578295,Los Angeles Lakers,1,90,0,Houston Rockets,108
400578305,2,0,2014-10-29,400578305,Phoenix Suns,0,119,1,Los Angeles Lakers,99
400578348,1,3,2014-11-04,400578348,Los Angeles Lakers,5,106,0,Phoenix Suns,112
400578389,4,3,2014-11-09,400578389,Los Angeles Lakers,5,107,1,Charlotte Hornets,92
400578396,6,1,2014-11-11,400578396,Memphis Grizzlies,1,107,7,Los Angeles Lakers,102
400578406,7,1,2014-11-12,400578406,New Orleans Pelicans,3,109,4,Los Angeles Lakers,102
400578423,3,5,2014-11-14,400578423,Los Angeles Lakers,8,80,1,San Antonio Spurs,93
400578447,9,2,2014-11-18,400578447,Atlanta Hawks,5,109,5,Los Angeles Lakers,114
400578461,9,3,2014-11-19,400578461,Houston Rockets,3,92,9,Los Angeles Lakers,98
400578472,10,3,2014-11-21,400578472,Dallas Mavericks,3,140,10,Los Angeles Lakers,106
400578489,7,6,2014-11-23,400578489,Los Angeles Lakers,11,94,3,Denver Nuggets,101
400578514,2,13,2014-11-26,400578514,Los Angeles Lakers,12,93,3,Memphis Grizzlies,99
400578526,10,4,2014-11-28,400578526,Los Angeles Lakers,13,119,3,Minnesota Timberwolves,120
400578547,13,5,2014-12-02,400578547,Detroit Pistons,15,96,3,Los Angeles Lakers,106
400578556,14,5,2014-12-03,400578556,Washington Wizards,5,111,12,Los Angeles Lakers,95
400578592,10,9,2014-12-07,400578592,Los Angeles Lakers,16,87,5,New Orleans Pelicans,104
400578607,11,11,2014-12-09,400578607,Los Angeles Lakers,16,98,6,Sacramento Kings,95
400578631,16,7,2014-12-12,400578631,San Antonio Spurs,7,110,16,Los Angeles Lakers,112
400578643,16,8,2014-12-14,400578643,Minnesota Timberwolves,18,94,5,Los Angeles Lakers,100
400578648,17,8,2014-12-15,400578648,Indiana Pacers,17,110,8,Los Angeles Lakers,91
400578684,14,13,2014-12-19,400578684,Los Angeles Lakers,18,103,8,Oklahoma City Thunder,104
400578694,19,8,2014-12-21,400578694,Sacramento Kings,15,108,12,Los Angeles Lakers,101
400578722,20,9,2014-12-25,400578722,Chicago Bulls,9,113,20,Los Angeles Lakers,93
400578731,21,9,2014-12-26,400578731,Dallas Mavericks,10,102,21,Los Angeles Lakers,98
400578750,14,18,2014-12-28,400578750,Los Angeles Lakers,22,107,9,Phoenix Suns,116
400578763,22,10,2014-12-30,400578763,Denver Nuggets,19,103,13,Los Angeles Lakers,111
400578786,8,24,2015-01-02,400578786,Los Angeles Lakers,23,106,10,Memphis Grizzlies,109
400578800,22,13,2015-01-04,400578800,Los Angeles Lakers,23,88,11,Indiana Pacers,87
400578809,24,11,2015-01-05,400578809,Portland Trail Blazers,8,98,27,Los Angeles Lakers,94
400578840,26,13,2015-01-09,400578840,Los Angeles Lakers,25,101,12,Orlando Magic,84
400578854,8,30,2015-01-11,400578854,Los Angeles Lakers,26,94,12,Portland Trail Blazers,106
400578865,21,17,2015-01-13,400578865,Los Angeles Lakers,27,75,12,Miami Heat,78
400578878,20,20,2015-01-15,400578878,Los Angeles Lakers,28,102,12,Cleveland Cavaliers,109
400578889,29,12,2015-01-16,400578889,Utah Jazz,26,94,14,Los Angeles Lakers,85
400578914,30,12,2015-01-19,400578914,Phoenix Suns,18,115,25,Los Angeles Lakers,100
400578924,31,12,2015-01-21,400578924,New Orleans Pelicans,21,96,21,Los Angeles Lakers,80
400578940,32,12,2015-01-23,400578940,San Antonio Spurs,17,99,28,Los Angeles Lakers,85
400578959,14,31,2015-01-25,400578959,Los Angeles Lakers,33,87,12,Houston Rockets,99
400578972,15,31,2015-01-27,400578972,Los Angeles Lakers,34,92,12,Washington Wizards,98
400578987,18,30,2015-01-29,400578987,Los Angeles Lakers,34,123,13,Chicago Bulls,118
400579028,36,13,2015-02-04,400579028,Milwaukee Bucks,22,113,27,Los Angeles Lakers,105
400579040,37,13,2015-02-06,400579040,Orlando Magic,37,103,16,Los Angeles Lakers,97
400579058,38,13,2015-02-08,400579058,Cleveland Cavaliers,21,120,32,Los Angeles Lakers,105
400579079,33,20,2015-02-10,400579079,Los Angeles Lakers,39,96,13,Denver Nuggets,106
400579090,40,13,2015-02-11,400579090,Portland Trail Blazers,17,102,36,Los Angeles Lakers,86
400579143,41,15,2015-02-25,400579143,Utah Jazz,35,97,21,Los Angeles Lakers,100
400579160,26,32,2015-02-27,400579160,Los Angeles Lakers,41,101,16,Milwaukee Bucks,93
400579170,27,33,2015-03-01,400579170,Los Angeles Lakers,42,101,16,Oklahoma City Thunder,108
400579182,43,16,2015-03-03,400579182,Charlotte Hornets,33,104,25,Los Angeles Lakers,103
400579197,44,16,2015-03-04,400579197,Miami Heat,33,100,27,Los Angeles Lakers,94
400579210,45,16,2015-03-06,400579210,Memphis Grizzlies,17,97,44,Los Angeles Lakers,90
400579229,24,41,2015-03-08,400579229,Los Angeles Lakers,46,93,16,Dallas Mavericks,100
400579243,40,23,2015-03-10,400579243,Los Angeles Lakers,46,93,17,Detroit Pistons,85
400579281,14,52,2015-03-15,400579281,Los Angeles Lakers,48,86,17,Atlanta Hawks,91
400579311,37,31,2015-03-19,400579311,Los Angeles Lakers,50,73,17,Utah Jazz,80
400579348,51,18,2015-03-24,400579348,Oklahoma City Thunder,30,127,41,Los Angeles Lakers,117
400579359,51,19,2015-03-25,400579359,Minnesota Timberwolves,55,99,16,Los Angeles Lakers,101
400579415,34,40,2015-04-01,400579415,Los Angeles Lakers,54,92,20,New Orleans Pelicans,113
400579428,26,49,2015-04-03,400579428,Los Angeles Lakers,55,77,20,Portland Trail Blazers,107
400579461,58,20,2015-04-08,400579461,Denver Nuggets,49,119,29,Los Angeles Lakers,101
400579478,63,16,2015-04-10,400579478,Los Angeles Lakers,58,106,21,Minnesota Timberwolves,98
400579493,31,49,2015-04-12,400579493,Los Angeles Lakers,59,106,21,Dallas Mavericks,120
400579503,60,21,2015-04-13,400579503,Sacramento Kings,53,102,28,Los Angeles Lakers,92
400579522,53,29,2015-04-15,400579522,Los Angeles Lakers,61,99,21,Sacramento Kings,122
400578316,1,1,2014-10-31,400578316,Phoenix Suns,0,94,2,San Antonio Spurs,89
400578329,1,2,2014-11-01,400578329,Utah Jazz,2,118,1,Phoenix Suns,91
400578357,0,5,2014-11-05,400578357,Phoenix Suns,2,91,3,Memphis Grizzlies,102
400578371,1,5,2014-11-07,400578371,Phoenix Suns,3,112,3,Sacramento Kings,114
400578422,5,4,2014-11-14,400578422,Phoenix Suns,4,95,5,Charlotte Hornets,103
400578457,5,7,2014-11-19,400578457,Detroit Pistons,9,86,3,Phoenix Suns,88
400578476,5,9,2014-11-22,400578476,Indiana Pacers,8,83,5,Phoenix Suns,106
400578513,8,7,2014-11-26,400578513,Phoenix Suns,6,120,10,Denver Nuggets,112
400578524,7,10,2014-11-28,400578524,Denver Nuggets,8,122,8,Phoenix Suns,97
400578538,12,7,2014-11-30,400578538,Phoenix Suns,8,90,10,Orlando Magic,93
400578552,11,7,2014-12-02,400578552,Phoenix Suns,8,116,11,Indiana Pacers,99
400578576,8,12,2014-12-05,400578576,Dallas Mavericks,6,106,15,Phoenix Suns,118
400578582,9,12,2014-12-06,400578582,Houston Rockets,4,100,16,Phoenix Suns,95
400578605,11,10,2014-12-09,400578605,Phoenix Suns,11,97,12,Miami Heat,103
400578629,19,4,2014-12-12,400578629,Phoenix Suns,12,103,12,Detroit Pistons,105
400578644,13,12,2014-12-14,400578644,Oklahoma City Thunder,13,112,11,Phoenix Suns,88
400578652,12,13,2014-12-15,400578652,Phoenix Suns,14,94,12,Milwaukee Bucks,96
400578661,14,13,2014-12-17,400578661,Charlotte Hornets,19,106,6,Phoenix Suns,111
400578698,14,15,2014-12-21,400578698,Washington Wizards,7,92,19,Phoenix Suns,104
400578717,10,20,2014-12-23,400578717,Phoenix Suns,14,124,16,Dallas Mavericks,115
400578734,14,17,2014-12-26,400578734,Sacramento Kings,17,106,12,Phoenix Suns,115
400578761,15,18,2014-12-30,400578761,New Orleans Pelicans,15,110,16,Phoenix Suns,106
400578772,16,18,2014-12-31,400578772,Oklahoma City Thunder,17,137,16,Phoenix Suns,134
400578812,16,21,2015-01-06,400578812,Milwaukee Bucks,18,96,18,Phoenix Suns,102
400578823,16,22,2015-01-07,400578823,Minnesota Timberwolves,29,111,5,Phoenix Suns,113
400578837,17,22,2015-01-09,400578837,San Antonio Spurs,15,100,22,Phoenix Suns,95
400578852,18,22,2015-01-11,400578852,Memphis Grizzlies,11,122,26,Phoenix Suns,110
400578862,20,19,2015-01-13,400578862,Phoenix Suns,18,107,23,Cleveland Cavaliers,100
400578888,32,6,2015-01-16,400578888,Phoenix Suns,18,110,24,Minnesota Timberwolves,99
400578926,12,31,2015-01-21,400578926,Phoenix Suns,18,118,26,Portland Trail Blazers,113
