"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"QB","Jay Cutler",5300,"Det@Chi 01:00PM ET",8.560,"Chi"
"RB","Doug Martin",5300,"Den@TB 04:05PM ET",8.450,"TB"
"QB","Jimmy Garoppolo",5200,"Buf@NE 01:00PM ET",18.670,"NE"
"WR","Mike Wallace",5200,"Oak@Bal 01:00PM ET",15.400,"Bal"
"RB","Theo Riddick",5200,"Det@Chi 01:00PM ET",16.700,"Det"
"QB","Jacoby Brissett",5100,"Buf@NE 01:00PM ET",9.900,"NE"
"WR","Michael Floyd",5100,"LA@Ari 04:25PM ET",9.467,"Ari"
"QB","Matt Cassel",5000,"Ten@Hou 01:00PM ET",-0.100,"Ten"
"QB","Brandon Weeden",5000,"Ten@Hou 01:00PM ET",0,"Hou"
"QB","Tom Savage",5000,"Ten@Hou 01:00PM ET",0,"Hou"
"WR","Tajae Sharpe",5000,"Ten@Hou 01:00PM ET",9.900,"Ten"
"TE","Delanie Walker",5000,"Ten@Hou 01:00PM ET",13.750,"Ten"
"QB","Josh McCown",5000,"Cle@Was 01:00PM ET",16.400,"Cle"
"QB","Charlie Whitehurst",5000,"Cle@Was 01:00PM ET",0,"Cle"
"QB","Colt McCoy",5000,"Cle@Was 01:00PM ET",0,"Was"
"QB","Cody Kessler",5000,"Cle@Was 01:00PM ET",10.660,"Cle"
"QB","Nate Sudfeld",5000,"Cle@Was 01:00PM ET",0,"Was"
"QB","Bryce Petty",5000,"Sea@NYJ 01:00PM ET",0,"NYJ"
"QB","Geno Smith",5000,"Sea@NYJ 01:00PM ET",0,"NYJ"
"QB","Trevone Boykin",5000,"Sea@NYJ 01:00PM ET",2.700,"Sea"
"QB","Christian Hackenberg",5000,"Sea@NYJ 01:00PM ET",0,"NYJ"
"QB","EJ Manuel",5000,"Buf@NE 01:00PM ET",0.600,"Buf"
"QB","Cardale Jones",5000,"Buf@NE 01:00PM ET",0,"Buf"
"RB","LeGarrette Blount",5000,"Buf@NE 01:00PM ET",19.600,"NE"
"QB","Derek Anderson",5000,"Car@Atl 01:00PM ET",0.120,"Car"
"QB","Matt Schaub",5000,"Car@Atl 01:00PM ET",0.000,"Atl"
"QB","Joe Webb",5000,"Car@Atl 01:00PM ET",0.000,"Car"
"QB","Ryan Mallett",5000,"Oak@Bal 01:00PM ET",0,"Bal"
"QB","Matt McGloin",5000,"Oak@Bal 01:00PM ET",0.000,"Oak"
"QB","Connor Cook",5000,"Oak@Bal 01:00PM ET",0,"Oak"
"QB","Dan Orlovsky",5000,"Det@Chi 01:00PM ET",0,"Det"
"QB","Brian Hoyer",5000,"Det@Chi 01:00PM ET",13.000,"Chi"
"QB","Matt Barkley",5000,"Det@Chi 01:00PM ET",0,"Chi"
"QB","Austin Davis",5000,"Den@TB 04:05PM ET",0,"Den"
"QB","Mike Glennon",5000,"Den@TB 04:05PM ET",0,"TB"
"QB","Ryan Griffin",5000,"Den@TB 04:05PM ET",0,"TB"
"QB","Paxton Lynch",5000,"Den@TB 04:05PM ET",0,"Den"
"QB","Drew Stanton",5000,"LA@Ari 04:25PM ET",0.440,"Ari"
"QB","Case Keenum",5000,"LA@Ari 04:25PM ET",9.653,"LA"
"QB","Sean Mannion",5000,"LA@Ari 04:25PM ET",0,"LA"
"QB","Jared Goff",5000,"LA@Ari 04:25PM ET",0.000,"LA"
"QB","Kellen Clemens",5000,"NO@SD 04:25PM ET",-0.100,"SD"
"QB","Luke McCown",5000,"NO@SD 04:25PM ET",0,"NO"
"QB","Mark Sanchez",5000,"Dal@SF 04:25PM ET",0,"Dal"
"QB","Colin Kaepernick",5000,"Dal@SF 04:25PM ET",0.000,"SF"
"QB","Christian Ponder",5000,"Dal@SF 04:25PM ET",0,"SF"
"QB","Blaine Gabbert",5000,"Dal@SF 04:25PM ET",14.393,"SF"
"QB","Nick Foles",5000,"KC@Pit 08:30PM ET",0,"KC"
"QB","Landry Jones",5000,"KC@Pit 08:30PM ET",0,"Pit"
"QB","Zach Mettenberger",5000,"KC@Pit 08:30PM ET",0,"Pit"
"QB","Tyler Bray",5000,"KC@Pit 08:30PM ET",0,"KC"
"RB","Thomas Rawls",4900,"Sea@NYJ 01:00PM ET",6.300,"Sea"
"RB","Latavius Murray",4900,"Oak@Bal 01:00PM ET",15.700,"Oak"
"WR","Corey Coleman",4800,"Cle@Was 01:00PM ET",19.650,"Cle"
"RB","Jonathan Stewart",4800,"Car@Atl 01:00PM ET",5.000,"Car"
"RB","Jeremy Langford",4800,"Det@Chi 01:00PM ET",10.100,"Chi"
"TE","Travis Kelce",4800,"KC@Pit 08:30PM ET",14.233,"KC"
"TE","Antonio Gates",4600,"NO@SD 04:25PM ET",7.750,"SD"
"RB","Tevin Coleman",4500,"Car@Atl 01:00PM ET",20.567,"Atl"
"WR","Steve Smith Sr.",4500,"Oak@Bal 01:00PM ET",11.000,"Bal"
"TE","Jason Witten",4500,"Dal@SF 04:25PM ET",9.400,"Dal"
"RB","Isaiah Crowell",4400,"Cle@Was 01:00PM ET",16.167,"Cle"
"WR","Quincy Enunwa",4400,"Sea@NYJ 01:00PM ET",13.767,"NYJ"
"WR","Tyrell Williams",4400,"NO@SD 04:25PM ET",12.367,"SD"
"RB","Matt Jones",4300,"Cle@Was 01:00PM ET",9.233,"Was"
"WR","Terrelle Pryor Sr.",4300,"Cle@Was 01:00PM ET",16.967,"Cle"
"WR","John Brown",4300,"LA@Ari 04:25PM ET",5.733,"Ari"
"WR","Jamison Crowder",4200,"Cle@Was 01:00PM ET",15.167,"Was"
"WR","Anquan Boldin",4200,"Det@Chi 01:00PM ET",11.167,"Det"
"RB","Carlos Hyde",4200,"Dal@SF 04:25PM ET",19.667,"SF"
"WR","Markus Wheaton",4100,"KC@Pit 08:30PM ET",1.200,"Pit"
"RB","Duke Johnson Jr.",4000,"Cle@Was 01:00PM ET",10.233,"Cle"
"WR","Pierre Garcon",4000,"Cle@Was 01:00PM ET",8.833,"Was"
"TE","Jimmy Graham",4000,"Sea@NYJ 01:00PM ET",11.100,"Sea"
"WR","Tavon Austin",4000,"LA@Ari 04:25PM ET",12.500,"LA"
"WR","Tyler Lockett",3900,"Sea@NYJ 01:00PM ET",6.200,"Sea"
"RB","Fozzy Whittaker",3900,"Car@Atl 01:00PM ET",10.467,"Car"
"TE","Dennis Pitta",3900,"Oak@Bal 01:00PM ET",13.100,"Bal"
"WR","Kenny Britt",3900,"LA@Ari 04:25PM ET",10.967,"LA"
"DST","Cardinals ",3900,"LA@Ari 04:25PM ET",12.000,"Ari"
"RB","Alfred Morris",3900,"Dal@SF 04:25PM ET",6.433,"Dal"
"WR","Torrey Smith",3900,"Dal@SF 04:25PM ET",8.100,"SF"
"WR","Cole Beasley",3900,"Dal@SF 04:25PM ET",13.767,"Dal"
"DST","Seahawks ",3800,"Sea@NYJ 01:00PM ET",7.000,"Sea"
"RB","Justin Forsett",3800,"Oak@Bal 01:00PM ET",8.133,"Bal"
"RB","Dwayne Washington",3800,"Det@Chi 01:00PM ET",4.567,"Det"
"WR","Michael Thomas",3800,"NO@SD 04:25PM ET",13.833,"NO"
"WR","Chris Hogan",3700,"Buf@NE 01:00PM ET",8.733,"NE"
"WR","Ted Ginn Jr.",3700,"Car@Atl 01:00PM ET",6.600,"Car"
"RB","Jordan Howard",3700,"Det@Chi 01:00PM ET",9.150,"Chi"
"TE","Eric Ebron",3700,"Det@Chi 01:00PM ET",12.267,"Det"
"DST","Broncos ",3700,"Den@TB 04:05PM ET",12.333,"Den"
"TE","Gary Barnidge",3600,"Cle@Was 01:00PM ET",7.100,"Cle"
"RB","James White",3600,"Buf@NE 01:00PM ET",5.567,"NE"
"WR","Danny Amendola",3600,"Buf@NE 01:00PM ET",10.633,"NE"
"WR","Devin Funchess",3600,"Car@Atl 01:00PM ET",3.933,"Car"
"WR","Sammie Coates",3600,"KC@Pit 08:30PM ET",9.300,"Pit"
"RB","Derrick Henry",3500,"Ten@Hou 01:00PM ET",5.600,"Ten"
"DST","Redskins ",3500,"Cle@Was 01:00PM ET",4.333,"Was"
"TE","Martellus Bennett",3500,"Buf@NE 01:00PM ET",11.133,"NE"
"WR","Seth Roberts",3500,"Oak@Bal 01:00PM ET",8.700,"Oak"
"WR","Eddie Royal",3500,"Det@Chi 01:00PM ET",12.000,"Chi"
"RB","Dexter McCluster",3500,"NO@SD 04:25PM ET",2.900,"SD"
"WR","Eli Rogers",3500,"KC@Pit 08:30PM ET",8.333,"Pit"
"RB","Chris Thompson",3400,"Cle@Was 01:00PM ET",7.767,"Was"
"RB","Rob Kelley",3400,"Cle@Was 01:00PM ET",0.700,"Was"
"WR","Robert Woods",3400,"Buf@NE 01:00PM ET",6.367,"Buf"
"RB","Cameron Artis-Payne",3400,"Car@Atl 01:00PM ET",6.800,"Car"
"TE","Jacob Tamme",3400,"Car@Atl 01:00PM ET",11.800,"Atl"
"DST","Panthers ",3400,"Car@Atl 01:00PM ET",8.333,"Car"
"RB","Terrance West",3400,"Oak@Bal 01:00PM ET",6.267,"Bal"
"RB","Jalen Richard",3400,"Oak@Bal 01:00PM ET",8.767,"Oak"
"WR","Kevin White",3400,"Det@Chi 01:00PM ET",9.033,"Chi"
"WR","Vincent Jackson",3400,"Den@TB 04:05PM ET",6.300,"TB"
"RB","Chris Johnson",3400,"LA@Ari 04:25PM ET",4.033,"Ari"
"WR","Jeremy Kerley",3400,"Dal@SF 04:25PM ET",7.800,"SF"
"RB","Charcandrick West",3400,"KC@Pit 08:30PM ET",6.567,"KC"
